cluster_id,violations,peak_hour_ratio,junction_ratio,active_days,active_weeks,approval_ratio,repeat_offender_ratio,cluster_congestion_proxy,recent_7_day_violations,prev_7_day_violations,growth_rate,best_window,center_lat,center_lon,top_violation,top_police_station,top_junction,persistence_score,impact_score,risk_tier,predicted_violations,forecast_margin,forecast_confidence,latest_violations,expected_increase_pct,forecast_risk,recommended_resources,why_ranked
5541,16,1.0,1.0,5,4,0.8125,0.25,89.69999999999999,3,0,3.0,19:00 - 22:00,12.9654999875,77.57797174375,WRONG PARKING,City Market,BTP082 - KR Market Junction,0.03787878787878788,42.37026058925773,Medium,4.0,1,75.0,1.0,300.0,High,"1 Traffic Officer, Peak Hour Patrol","Ranked #57 because:
• Traffic Obstruction Proxy: 89
• 16 total violations
• 100% peak-hour concentration
• Growth Rate: +300.0%"
6196,221,0.3936651583710407,1.0,67,21,0.4343891402714932,0.416289592760181,1189.56,6,17,-0.6470588235294118,21:00 - 24:00,12.980181821266967,77.57486106651584,WRONG PARKING,Upparpet,BTP057 - Anand Rao Junction,0.5075757575757576,42.36323331450379,Medium,3.0,1,66.7,2.0,50.0,High,1 Traffic Officer,"Ranked #58 because:
• Traffic Obstruction Proxy: 1,189
• 221 total violations
• 39% peak-hour concentration
• Growth Rate: -64.7%"
6357,17,0.9411764705882353,1.0,9,8,0.35294117647058826,0.5294117647058824,102.34999999999998,7,0,7.0,19:00 - 22:00,12.978345623529412,77.5786398352941,WRONG PARKING,Upparpet,BTP058 - Subbanna Junction,0.06818181818181818,42.205638289891326,Medium,2.0,1,50.0,6.0,-66.66666666666666,Medium,"1 Traffic Officer, Peak Hour Patrol","Ranked #59 because:
• Traffic Obstruction Proxy: 102
• 17 total violations
• 94% peak-hour concentration
• Growth Rate: +700.0%"
3448,12,0.6666666666666666,1.0,6,4,0.9166666666666666,0.8333333333333334,62.55999999999999,4,4,0.0,22:00 - 25:00,12.9910802,77.58854805,WRONG PARKING,High ground,"BTP033 - Sophia High School, Sankey Road",0.045454545454545456,42.040568625992684,Medium,2.0,1,50.0,2.0,0.0,Medium,"1 Traffic Officer, Peak Hour Patrol","Ranked #60 because:
• Traffic Obstruction Proxy: 62
• 12 total violations
• 66% peak-hour concentration
• Growth Rate: 0.0%"
6070,89,0.8876404494382022,1.0,23,15,0.3707865168539326,0.24719101123595505,524.6299999999999,4,0,4.0,19:00 - 22:00,12.964650548670045,77.5745262323332,WRONG PARKING,City Market,"BTP083 - AS Char Street, Mysore Road",0.17424242424242425,42.02844619443238,Medium,5.0,1,80.0,1.0,400.0,High,"1 Traffic Officer, Peak Hour Patrol","Ranked #61 because:
• Traffic Obstruction Proxy: 524
• 89 total violations
• 88% peak-hour concentration
• Growth Rate: +400.0%"
4148,17,0.8235294117647058,1.0,7,7,0.47058823529411764,0.7058823529411765,91.07999999999998,2,3,-0.3333333333333333,20:00 - 23:00,12.994442952941176,77.55538974117647,WRONG PARKING,Rajajinagar,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",0.05303030303030303,41.92403854551547,Medium,3.0,1,66.7,3.0,0.0,Medium,"1 Traffic Officer, Peak Hour Patrol","Ranked #62 because:
• Traffic Obstruction Proxy: 91
• 17 total violations
• 82% peak-hour concentration
• Growth Rate: -33.3%"
5953,13,1.0,1.0,3,3,0.6153846153846154,0.3076923076923077,118.68,1,0,1.0,19:00 - 22:00,12.964457684615386,77.57316557692307,PARKING IN A MAIN ROAD,Chamarajpet,"BTP083 - AS Char Street, Mysore Road",0.022727272727272728,41.87403205981063,Medium,16.0,3,81.2,3.0,433.3333333333333,High,"1 Traffic Officer, Peak Hour Patrol","Ranked #63 because:
• Traffic Obstruction Proxy: 118
• 13 total violations
• 100% peak-hour concentration
• Growth Rate: +100.0%"
6039,26,1.0,1.0,16,11,0.19230769230769232,0.34615384615384615,160.07999999999998,2,0,2.0,19:00 - 22:00,12.964648330769231,77.57509048461537,WRONG PARKING,City Market,"BTP083 - AS Char Street, Mysore Road",0.12121212121212122,41.82010419057051,Medium,2.0,1,50.0,1.0,100.0,High,"1 Traffic Officer, Peak Hour Patrol","Ranked #64 because:
• Traffic Obstruction Proxy: 160
• 26 total violations
• 100% peak-hour concentration
• Growth Rate: +200.0%"
4880,52,0.75,1.0,12,10,0.3076923076923077,0.7692307692307693,275.08000000000004,10,0,10.0,21:00 - 24:00,12.993068750000003,77.5531044903846,WRONG PARKING,Rajajinagar,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",0.09090909090909091,41.72760836109623,Medium,4.0,1,75.0,4.0,0.0,Medium,"1 Traffic Officer, Peak Hour Patrol","Ranked #65 because:
• Traffic Obstruction Proxy: 275
• 52 total violations
• 75% peak-hour concentration
• Growth Rate: +1000.0%"
5323,444,0.08333333333333333,1.0,70,21,0.5743243243243243,0.3536036036036036,2256.5299999999997,5,6,-0.16666666666666666,23:00 - 26:00,12.975605995045047,77.58163886554054,WRONG PARKING,Upparpet,BTP038 - Mysore Bank Junction,0.5303030303030303,41.713649123998174,Medium,5.0,1,80.0,1.0,400.0,High,1 Traffic Officer,"Ranked #66 because:
• Traffic Obstruction Proxy: 2,256
• 444 total violations
• 8% peak-hour concentration
• Growth Rate: -16.7%"
2718,15,1.0,1.0,4,3,0.13333333333333333,0.5333333333333333,82.79999999999997,1,0,1.0,20:00 - 23:00,12.91128726,77.57439454666668,WRONG PARKING,J.P. Nagar,"BTP117 - 9th Cross, Kanakapura Road",0.030303030303030304,41.660862786578626,Medium,2.0,1,50.0,11.0,-81.81818181818183,Medium,"1 Traffic Officer, Peak Hour Patrol","Ranked #67 because:
• Traffic Obstruction Proxy: 82
• 15 total violations
• 100% peak-hour concentration
• Growth Rate: +100.0%"
6210,55,0.8181818181818182,1.0,30,17,0.32727272727272727,0.38181818181818183,332.57999999999987,6,5,0.2,19:00 - 22:00,12.97813328,77.57865906181817,NO PARKING,Upparpet,BTP058 - Subbanna Junction,0.22727272727272727,41.63765415265279,Medium,2.0,1,50.0,3.0,-33.33333333333333,Medium,"1 Traffic Officer, Peak Hour Patrol","Ranked #68 because:
• Traffic Obstruction Proxy: 332
• 55 total violations
• 81% peak-hour concentration
• Growth Rate: +20.0%"
2498,26,0.8846153846153846,1.0,9,9,0.6153846153846154,0.38461538461538464,242.65,7,0,7.0,20:00 - 23:00,12.95086268076923,77.53855093461537,PARKING IN A MAIN ROAD,Byatarayanapura,BTP096 - Gali Anjaneya Temple,0.06818181818181818,41.61498589130168,Medium,3.0,1,66.7,1.0,200.0,High,"1 Traffic Officer, Peak Hour Patrol","Ranked #69 because:
• Traffic Obstruction Proxy: 242
• 26 total violations
• 88% peak-hour concentration
• Growth Rate: +700.0%"
6093,15,0.6666666666666666,1.0,6,5,0.8666666666666667,0.8,91.08000000000001,1,0,1.0,21:00 - 24:00,12.978964533333333,77.58064691999999,NO PARKING,Upparpet,BTP058 - Subbanna Junction,0.045454545454545456,41.594715907369306,Medium,3.0,1,66.7,2.0,50.0,High,"1 Traffic Officer, Peak Hour Patrol","Ranked #70 because:
• Traffic Obstruction Proxy: 91
• 15 total violations
• 66% peak-hour concentration
• Growth Rate: +100.0%"
6796,13,0.9230769230769231,1.0,5,5,0.5384615384615384,0.46153846153846156,70.83999999999997,2,0,2.0,17:00 - 20:00,12.964052861538464,77.57676021538464,WRONG PARKING,City Market,BTP082 - KR Market Junction,0.03787878787878788,41.48607675843836,Medium,4.0,1,75.0,1.0,300.0,High,"1 Traffic Officer, Peak Hour Patrol","Ranked #71 because:
• Traffic Obstruction Proxy: 70
• 13 total violations
• 92% peak-hour concentration
• Growth Rate: +200.0%"
4961,1014,0.03155818540433925,0.0,132,22,0.34418145956607493,0.22682445759368836,4574.200000000001,119,27,3.4074074074074074,04:00 - 07:00,12.999692507072858,77.571339501592,WRONG PARKING,Malleshwaram,No Junction,1.0,41.47741948149953,Medium,23.0,5,78.3,17.0,35.294117647058826,High,1 Traffic Officer,"Ranked #72 because:
• Traffic Obstruction Proxy: 4,574
• 1,014 total violations
• 3% peak-hour concentration
• Growth Rate: +340.7%"
3991,409,0.18337408312958436,1.0,74,21,0.31784841075794623,0.26405867970660146,2139.69,4,30,-0.8666666666666667,04:00 - 07:00,12.97242916449705,77.53780771475861,WRONG PARKING,Vijayanagara,BTP028 - Vijayanagar Bus Stand Junction,0.5606060606060606,41.42795373320982,Medium,4.0,1,75.0,2.0,100.0,High,1 Traffic Officer,"Ranked #73 because:
• Traffic Obstruction Proxy: 2,139
• 409 total violations
• 18% peak-hour concentration
• Growth Rate: -86.7%"
6160,15,0.9333333333333333,1.0,3,3,0.8,0.26666666666666666,135.47,2,0,2.0,08:00 - 11:00,12.974001900000003,77.57833142,PARKING IN A MAIN ROAD,Upparpet,BTP044 - Sagar Theatre Junction,0.022727272727272728,41.134455407635116,Medium,2.0,1,50.0,12.0,-83.33333333333334,Medium,"1 Traffic Officer, Peak Hour Patrol","Ranked #74 because:
• Traffic Obstruction Proxy: 135
• 15 total violations
• 93% peak-hour concentration
• Growth Rate: +200.0%"
6376,38,0.7631578947368421,1.0,18,12,0.3684210526315789,0.6052631578947368,231.61,9,0,9.0,19:00 - 22:00,12.978573160526318,77.5785604,NO PARKING,Upparpet,BTP058 - Subbanna Junction,0.13636363636363635,41.127004983018075,Medium,3.0,1,66.7,1.0,200.0,High,"1 Traffic Officer, Peak Hour Patrol","Ranked #75 because:
• Traffic Obstruction Proxy: 231
• 38 total violations
• 76% peak-hour concentration
• Growth Rate: +900.0%"
6470,79,0.6835443037974683,1.0,32,18,0.45569620253164556,0.43037974683544306,492.8899999999999,5,1,4.0,20:00 - 23:00,12.978689758227848,77.57949996455697,NO PARKING,Upparpet,BTP058 - Subbanna Junction,0.24242424242424243,41.07268371913186,Medium,4.0,1,75.0,4.0,0.0,Medium,"1 Traffic Officer, Peak Hour Patrol","Ranked #76 because:
• Traffic Obstruction Proxy: 492
• 79 total violations
• 68% peak-hour concentration
• Growth Rate: +400.0%"
6460,20,0.75,1.0,8,7,0.85,0.55,119.13999999999997,1,0,1.0,19:00 - 22:00,12.979057055000002,77.57831343,NO PARKING,Upparpet,BTP058 - Subbanna Junction,0.06060606060606061,41.040585153415805,Medium,3.0,1,66.7,1.0,200.0,High,"1 Traffic Officer, Peak Hour Patrol","Ranked #77 because:
• Traffic Obstruction Proxy: 119
• 20 total violations
• 75% peak-hour concentration
• Growth Rate: +100.0%"
3886,45,0.9777777777777777,1.0,9,7,0.0,0.4444444444444444,247.48000000000002,17,0,17.0,20:00 - 23:00,12.960420264444444,77.57991163999999,WRONG PARKING,City Market,BTP167 - JC Road Junction,0.06818181818181818,41.02288428324698,Medium,4.0,1,75.0,5.0,-20.0,Medium,"1 Traffic Officer, Peak Hour Patrol","Ranked #78 because:
• Traffic Obstruction Proxy: 247
• 45 total violations
• 97% peak-hour concentration
• Growth Rate: +1700.0%"
6343,15,0.9333333333333333,1.0,6,4,0.3333333333333333,0.4666666666666667,100.97000000000001,5,0,5.0,20:00 - 23:00,12.977439833333332,77.57946617333332,NO PARKING,Upparpet,BTP044 - Sagar Theatre Junction,0.045454545454545456,40.975723969997226,Medium,3.0,1,66.7,4.0,-25.0,Medium,"1 Traffic Officer, Peak Hour Patrol","Ranked #79 because:
• Traffic Obstruction Proxy: 100
• 15 total violations
• 93% peak-hour concentration
• Growth Rate: +500.0%"
6098,332,0.0391566265060241,1.0,89,22,0.42168674698795183,0.3825301204819277,1917.7400000000002,6,10,-0.4,05:00 - 08:00,12.96787638373494,77.57462923042169,WRONG PARKING,Chamarajpet,"BTP083 - AS Char Street, Mysore Road",0.6742424242424242,40.882146521646156,Medium,4.0,1,75.0,1.0,300.0,High,1 Traffic Officer,"Ranked #80 because:
• Traffic Obstruction Proxy: 1,917
• 332 total violations
• 3% peak-hour concentration
• Growth Rate: -40.0%"
6040,13,1.0,1.0,5,4,0.07692307692307693,0.46153846153846156,84.17999999999999,2,0,2.0,18:00 - 21:00,12.964625569230769,77.57490889230769,WRONG PARKING,City Market,"BTP083 - AS Char Street, Mysore Road",0.03787878787878788,40.781151438023535,Medium,2.0,1,50.0,6.0,-66.66666666666666,Medium,"1 Traffic Officer, Peak Hour Patrol","Ranked #81 because:
• Traffic Obstruction Proxy: 84
• 13 total violations
• 100% peak-hour concentration
• Growth Rate: +200.0%"
2797,17,1.0,1.0,1,1,0.5294117647058824,0.23529411764705882,162.83999999999997,17,0,17.0,21:00 - 24:00,12.960177652941177,77.55444093529411,NO PARKING,Magadi Road,BTP092 - Bangalore Builders Junction,0.007575757575757576,40.70578638856524,Medium,0.0,1,50.0,1.0,-100.0,Medium,"1 Traffic Officer, Peak Hour Patrol","Ranked #82 because:
• Traffic Obstruction Proxy: 162
• 17 total violations
• 100% peak-hour concentration
• Growth Rate: +1700.0%"
5883,293,0.13993174061433447,1.0,100,23,0.30716723549488056,0.2627986348122867,1547.44,15,12,0.25,01:00 - 04:00,12.981350236860067,77.61022103822526,WRONG PARKING,Shivajinagar,BTP051 - Safina Plaza Junction,0.7575757575757576,40.59270582769067,Medium,4.0,1,75.0,1.0,300.0,High,1 Traffic Officer,"Ranked #83 because:
• Traffic Obstruction Proxy: 1,547
• 293 total violations
• 13% peak-hour concentration
• Growth Rate: +25.0%"
3693,11,1.0,1.0,2,2,0.45454545454545453,0.2727272727272727,110.4,1,0,1.0,21:00 - 24:00,12.968059109090909,77.60293091818181,NO PARKING,Ashok Nagar,"BTP099 - Cash Pharmacy, Residency Road",0.015151515151515152,40.56663581547683,Medium,2.0,1,50.0,10.0,-80.0,Medium,"1 Traffic Officer, Peak Hour Patrol","Ranked #84 because:
• Traffic Obstruction Proxy: 110
• 11 total violations
• 100% peak-hour concentration
• Growth Rate: +100.0%"
6363,16,1.0,1.0,5,5,0.0625,0.4375,97.97999999999999,10,0,10.0,19:00 - 22:00,12.978084862500001,77.577634625,WRONG PARKING,Upparpet,BTP058 - Subbanna Junction,0.03787878787878788,40.53517431610901,Medium,2.0,1,50.0,1.0,100.0,High,"1 Traffic Officer, Peak Hour Patrol","Ranked #85 because:
• Traffic Obstruction Proxy: 97
• 16 total violations
• 100% peak-hour concentration
• Growth Rate: +1000.0%"
3859,26,0.9230769230769231,1.0,3,3,0.8461538461538461,0.19230769230769232,147.20000000000002,17,0,17.0,19:00 - 22:00,12.991849819230769,77.55084956923078,WRONG PARKING,Vijayanagara,"BTP170 - Dr. Bheem Rao Palace, Chord Road",0.022727272727272728,40.47305113605905,Medium,6.0,4,50.0,1.0,500.0,High,"1 Traffic Officer, Peak Hour Patrol","Ranked #86 because:
• Traffic Obstruction Proxy: 147
• 26 total violations
• 92% peak-hour concentration
• Growth Rate: +1700.0%"
6340,126,0.5317460317460317,1.0,38,20,0.5714285714285714,0.42063492063492064,753.9399999999999,7,4,0.75,20:00 - 23:00,12.977699514285717,77.57947578968255,NO PARKING,Upparpet,BTP044 - Sagar Theatre Junction,0.2878787878787879,40.45814115285073,Medium,4.0,1,75.0,4.0,0.0,Medium,"1 Traffic Officer, Peak Hour Patrol","Ranked #87 because:
• Traffic Obstruction Proxy: 753
• 126 total violations
• 53% peak-hour concentration
• Growth Rate: +75.0%"
4629,11,0.8181818181818182,1.0,3,3,0.6363636363636364,0.5454545454545454,58.87999999999998,2,0,2.0,21:00 - 24:00,12.991274545454546,77.58850346363634,WRONG PARKING,High ground,BTP032 - Windsor Circle,0.022727272727272728,40.43192010092747,Medium,7.0,3,57.1,1.0,600.0,High,"1 Traffic Officer, Peak Hour Patrol","Ranked #88 because:
• Traffic Obstruction Proxy: 58
• 11 total violations
• 81% peak-hour concentration
• Growth Rate: +200.0%"
5159,326,0.24233128834355827,1.0,68,21,0.4171779141104294,0.3128834355828221,1619.2000000000003,3,6,-0.5,06:00 - 09:00,12.981768897239265,77.60959070030675,WRONG PARKING,Shivajinagar,BTP051 - Safina Plaza Junction,0.5151515151515151,40.401153512739015,Medium,3.0,1,66.7,6.0,-50.0,Medium,1 Traffic Officer,"Ranked #89 because:
• Traffic Obstruction Proxy: 1,619
• 326 total violations
• 24% peak-hour concentration
• Growth Rate: -50.0%"
6419,16,0.875,1.0,6,6,0.125,0.625,97.05999999999999,8,0,8.0,19:00 - 22:00,12.97885299375,77.57825651875001,NO PARKING,Upparpet,BTP058 - Subbanna Junction,0.045454545454545456,40.33187582120634,Medium,2.0,1,50.0,1.0,100.0,High,"1 Traffic Officer, Peak Hour Patrol","Ranked #90 because:
• Traffic Obstruction Proxy: 97
• 16 total violations
• 87% peak-hour concentration
• Growth Rate: +800.0%"
4824,11,0.8181818181818182,1.0,2,1,0.09090909090909091,0.8181818181818182,58.87999999999998,11,0,11.0,20:00 - 23:00,12.973562600000001,77.5445575,WRONG PARKING,Vijayanagara,BTP020 - Hosahalli Metro Station,0.015151515151515152,40.318283737291104,Medium,2.0,1,50.0,2.0,0.0,Medium,"1 Traffic Officer, Peak Hour Patrol","Ranked #91 because:
• Traffic Obstruction Proxy: 58
• 11 total violations
• 81% peak-hour concentration
• Growth Rate: +1100.0%"
2041,51,0.7450980392156863,1.0,10,7,0.8235294117647058,0.3333333333333333,398.59000000000003,1,0,1.0,21:00 - 24:00,12.9354962627451,77.60760360392156,WRONG PARKING,Mico Layout,BTP136 - Hosur-Tavarkere Road Junction,0.07575757575757576,40.21788733838975,Medium,5.0,2,60.0,3.0,66.66666666666666,High,"1 Traffic Officer, Peak Hour Patrol","Ranked #92 because:
• Traffic Obstruction Proxy: 398
• 51 total violations
• 74% peak-hour concentration
• Growth Rate: +100.0%"
6360,36,0.7777777777777778,1.0,18,11,0.3055555555555556,0.5277777777777778,194.12,7,4,0.75,19:00 - 22:00,12.964391969444444,77.57597112777778,WRONG PARKING,City Market,BTP082 - KR Market Junction,0.13636363636363635,40.14950087182157,Medium,2.0,1,50.0,2.0,0.0,Medium,"1 Traffic Officer, Peak Hour Patrol","Ranked #93 because:
• Traffic Obstruction Proxy: 194
• 36 total violations
• 77% peak-hour concentration
• Growth Rate: +75.0%"
1497,11,1.0,1.0,2,2,0.9090909090909091,0.0,103.49999999999999,1,0,1.0,20:00 - 23:00,12.921952,77.60011230909092,PARKING IN A MAIN ROAD,Jayanagara,BTP128 - Gorappanapalya Junction,0.015151515151515152,40.07882892188864,Medium,2.0,1,50.0,10.0,-80.0,Medium,"1 Traffic Officer, Peak Hour Patrol","Ranked #94 because:
• Traffic Obstruction Proxy: 103
• 11 total violations
• 100% peak-hour concentration
• Growth Rate: +100.0%"
6377,30,0.7,1.0,18,11,0.3333333333333333,0.6666666666666666,177.56,5,0,5.0,19:00 - 22:00,12.97858023,77.57843635333333,NO PARKING,Upparpet,BTP058 - Subbanna Junction,0.13636363636363635,40.04189564034123,Medium,2.0,1,50.0,1.0,100.0,High,"1 Traffic Officer, Peak Hour Patrol","Ranked #95 because:
• Traffic Obstruction Proxy: 177
• 30 total violations
• 70% peak-hour concentration
• Growth Rate: +500.0%"
3100,59,0.8305084745762712,0.9830508474576272,14,9,0.15254237288135594,0.4067796610169492,507.78,13,20,-0.35,21:00 - 24:00,12.96426907118644,77.55588320847457,NO PARKING,Magadi Road,BTP091 - Sirsi Circle,0.10606060606060606,40.03228251603592,Medium,2.0,1,50.0,20.0,-90.0,Medium,"1 Traffic Officer, Peak Hour Patrol","Ranked #96 because:
• Traffic Obstruction Proxy: 507
• 59 total violations
• 83% peak-hour concentration
• Growth Rate: -35.0%"
6331,29,0.7931034482758621,1.0,14,11,0.6206896551724138,0.3793103448275862,174.34,4,1,3.0,19:00 - 22:00,12.977838379310343,77.57948332758622,NO PARKING,Upparpet,BTP058 - Subbanna Junction,0.10606060606060606,39.99711553723102,Low,2.0,1,50.0,3.0,-33.33333333333333,Low,"1 Traffic Officer, Peak Hour Patrol","Ranked #97 because:
• Traffic Obstruction Proxy: 174
• 29 total violations
• 79% peak-hour concentration
• Growth Rate: +300.0%"
6638,326,0.13496932515337423,1.0,74,22,0.4386503067484663,0.37423312883435583,1687.74,23,6,2.8333333333333335,05:00 - 08:00,12.977865824233128,77.57543235398774,WRONG PARKING,Upparpet,BTP045 - Danvanthri Road Junction,0.5606060606060606,39.98698828761684,Low,6.0,2,66.7,1.0,500.0,Medium,1 Traffic Officer,"Ranked #98 because:
• Traffic Obstruction Proxy: 1,687
• 326 total violations
• 13% peak-hour concentration
• Growth Rate: +283.3%"
2811,22,1.0,1.0,1,1,0.8181818181818182,0.0,200.10000000000002,22,0,22.0,21:00 - 24:00,12.9602224,77.55419772727272,NO PARKING,Magadi Road,BTP092 - Bangalore Builders Junction,0.007575757575757576,39.97630725030507,Low,0.0,1,50.0,1.0,-100.0,Low,"1 Traffic Officer, Peak Hour Patrol","Ranked #99 because:
• Traffic Obstruction Proxy: 200
• 22 total violations
• 100% peak-hour concentration
• Growth Rate: +2200.0%"
6128,129,0.4573643410852713,1.0,49,21,0.5348837209302325,0.4418604651162791,691.1499999999999,6,3,1.0,21:00 - 24:00,12.980473864341086,77.57483622015502,WRONG PARKING,Upparpet,BTP057 - Anand Rao Junction,0.3712121212121212,39.94735943666855,Low,3.0,1,66.7,3.0,0.0,Low,1 Traffic Officer,"Ranked #100 because:
• Traffic Obstruction Proxy: 691
• 129 total violations
• 45% peak-hour concentration
• Growth Rate: +100.0%"
